Provider,PotentialFraud,InscClaimAmtReimbursed_sum,InscClaimAmtReimbursed_mean,InscClaimAmtReimbursed_std,InscClaimAmtReimbursed_count,DeductibleAmtPaid_sum,DeductibleAmtPaid_mean,Inpatient,Outpatient,UniqueAttendingPhysicians,UniqueOperatingPhysicians,UniqueOtherPhysicians,FraudBinary,Inpatient_Ratio,Total_Physicians,Amount_Per_Physician,Inpatient_Outpatient_Ratio,Deductible_Ratio,Pct_Male,Unique_Races,Unique_States,Pct_RenalDisease,Pct_Alzheimer,Pct_Heartfailure,Pct_Diabetes
PRV51171,No,13820,234.24,505.21,59,200.0,3.39,0,59,38,12,15,0,0.0,50,276.4,0.0,0.014470732942623543,0.4407,3,16,0.2034,1.6102,1.339,1.322
PRV51173,Yes,96290,4376.82,7733.5,22,7676.0,348.91,7,15,12,7,6,1,0.3181818181818182,19,5067.894736842105,0.4375,0.07971669211037376,0.5714,3,4,0.2381,1.7143,1.5714,1.1905
PRV51175,No,9650,235.37,417.47,41,90.0,2.2,0,41,21,5,9,0,0.0,26,371.15384615384613,0.0,0.009325458501709667,0.3333,4,5,0.2564,1.4872,1.359,1.3333
PRV51176,No,145980,328.04,703.26,445,870.0,1.96,0,445,128,45,89,0,0.0,173,843.8150289017341,0.0,0.005959679684342483,0.4536,4,29,0.2231,1.5789,1.411,1.3058
PRV51178,Yes,431180,6633.54,9616.35,65,36602.0,563.11,34,31,19,4,8,1,0.5230769230769231,23,18746.956521739132,1.0625,0.08488778494414179,0.5156,3,6,0.1562,1.5156,1.3281,1.3594
PRV51179,No,5000,192.31,310.19,26,0.0,0.0,0,26,14,4,8,0,0.0,18,277.77777777777777,0.0,0.0,0.5,3,2,0.1923,1.5385,1.4231,1.4231
PRV51180,No,94240,730.54,3674.62,129,2416.0,18.73,2,127,3,3,0,0,0.015503875968992248,6,15706.666666666666,0.015625,0.025636400292866162,0.4535,4,2,0.1512,1.6395,1.4186,1.3488
PRV51181,No,2150,215.0,275.85,10,0.0,0.0,0,10,5,1,4,0,0.0,6,358.3333333333333,0.0,0.0,0.4,2,2,0.2,1.6,1.4,1.2
PRV51183,No,355790,3148.58,6804.61,113,42790.0,382.05,41,72,8,8,5,0,0.36283185840707965,16,22236.875,0.5616438356164384,0.12026723553996588,0.4381,4,13,0.1905,1.6762,1.4381,1.2952
PRV51185,No,1590,198.75,191.05,8,0.0,0.0,0,8,5,2,3,0,0.0,7,227.14285714285714,0.0,0.0,0.625,2,1,0.125,1.75,1.5,1.25
PRV51186,No,100,50.0,0.0,2,0.0,0.0,0,2,1,1,0,0,0.0,2,50.0,0.0,0.0,0.0,1,1,0.0,1.5,2.0,1.5
PRV51189,No,8740,156.07,254.5,56,240.0,4.29,0,56,11,6,8,0,0.0,17,514.1176470588235,0.0,0.02745681272165656,0.3725,4,4,0.0784,1.7255,1.4314,1.3922
PRV51190,No,39310,595.61,2016.97,66,3534.0,53.55,3,63,23,5,15,0,0.045454545454545456,28,1403.9285714285713,0.046875,0.08989850169163847,0.4219,4,5,0.2031,1.5312,1.375,1.375
PRV51191,No,10990,343.44,644.46,32,90.0,2.81,0,32,22,5,12,0,0.0,27,407.037037037037,0.0,0.008188517878264034,0.6333,2,6,0.2333,1.6333,1.6,1.4
PRV51194,No,18540,2060.0,4661.98,9,2136.0,237.33,2,7,5,3,2,0,0.2222222222222222,8,2317.5,0.25,0.11520414217140391,0.3333,2,2,0.0,1.5556,1.5556,1.3333
PRV51196,No,197060,273.69,600.17,720,1750.0,2.43,0,720,1,1,0,0,0.0,2,98530.0,0.0,0.008880498931802842,0.4213,4,1,0.1551,1.6713,1.4931,1.3727
PRV51198,No,360,60.0,37.42,6,30.0,5.0,0,6,2,1,2,0,0.0,3,120.0,0.0,0.08310249307479224,1.0,2,2,0.0,2.0,1.6667,1.6667
PRV51200,No,4420,232.63,417.06,19,0.0,0.0,0,19,4,2,3,0,0.0,6,736.6666666666666,0.0,0.0,0.1875,1,2,0.1875,1.625,1.3125,1.3125
PRV51201,No,10660,236.89,550.44,45,50.0,1.11,0,45,3,1,2,0,0.0,4,2665.0,0.0,0.004689991558015196,0.4634,2,5,0.2195,1.6098,1.4146,1.3171
PRV51202,No,5010,417.5,890.33,12,0.0,0.0,0,12,5,1,4,0,0.0,6,835.0,0.0,0.0,0.4167,3,1,0.25,1.4167,1.3333,1.25
PRV51203,No,15340,730.48,1977.69,21,80.0,3.81,0,21,5,3,3,0,0.0,8,1917.5,0.0,0.00521478391239163,0.4,1,1,0.25,1.6,1.45,1.35
PRV51204,No,155180,310.98,651.88,499,600.0,1.2,0,499,3,3,2,0,0.0,6,25863.333333333332,0.0,0.00386645272294933,0.4422,4,5,0.1457,1.6558,1.4698,1.3719
PRV51205,No,4660,466.0,1030.69,10,70.0,7.0,0,10,6,2,1,0,0.0,8,582.5,0.0,0.015018236429950654,0.5,2,2,0.2,1.7,1.6,1.4
PRV51206,No,1560,156.0,149.76,10,0.0,0.0,0,10,6,1,3,0,0.0,7,222.85714285714286,0.0,0.0,0.6,2,2,0.2,1.7,1.3,1.3
PRV51207,No,51000,17000.0,19313.21,3,3204.0,1068.0,3,0,2,2,1,0,1.0,4,12750.0,3.0,0.0628222976020078,0.6667,2,1,0.3333,1.3333,1.3333,1.6667
PRV51209,No,9910,235.95,351.26,42,170.0,4.05,0,42,2,2,2,0,0.0,4,2477.5,0.0,0.017152658662092625,0.4474,3,1,0.1053,1.6842,1.3947,1.3684
PRV51210,No,2890,321.11,441.03,9,0.0,0.0,0,9,3,2,1,0,0.0,5,578.0,0.0,0.0,0.4444,2,1,0.1111,1.5556,1.5556,1.2222
PRV51211,No,100,50.0,70.71,2,0.0,0.0,0,2,2,1,1,0,0.0,3,33.333333333333336,0.0,0.0,0.5,1,1,0.0,1.0,1.5,2.0
PRV51212,No,6260,417.33,829.22,15,70.0,4.67,0,15,2,2,2,0,0.0,4,1565.0,0.0,0.011180322632167386,0.4,3,1,0.1333,1.6667,1.5333,1.1333
PRV51213,No,50,25.0,7.07,2,0.0,0.0,0,2,2,1,0,0,0.0,3,16.666666666666668,0.0,0.0,0.5,2,1,0.0,2.0,2.0,1.5
PRV51214,No,3200,400.0,603.4,8,0.0,0.0,0,8,3,1,2,0,0.0,4,800.0,0.0,0.0,0.0,2,1,0.375,1.5,1.5,1.5
PRV51215,No,1610,161.0,162.99,10,0.0,0.0,0,10,1,0,0,0,0.0,1,1610.0,0.0,0.0,0.4,1,1,0.1,1.8,1.3,1.3
PRV51216,No,15560,219.15,495.29,71,570.0,8.03,0,71,2,2,2,0,0.0,4,3890.0,0.0,0.03663003663003663,0.4091,4,3,0.1667,1.6667,1.4697,1.303
PRV51217,No,2930,586.0,856.43,5,0.0,0.0,0,5,2,0,1,0,0.0,2,1465.0,0.0,0.0,0.4,2,1,0.6,1.4,1.6,1.6
PRV51218,No,520,74.29,61.06,7,0.0,0.0,0,7,1,1,1,0,0.0,2,260.0,0.0,0.0,0.2857,2,1,0.1429,1.5714,1.5714,1.8571
PRV51219,No,5330,666.25,1109.45,8,0.0,0.0,0,8,3,1,1,0,0.0,4,1332.5,0.0,0.0,0.625,1,1,0.25,1.625,1.5,1.5
PRV51221,No,70,70.0,0.0,1,0.0,0.0,0,1,1,0,0,0,0.0,1,70.0,0.0,0.0,0.0,1,1,0.0,2.0,1.0,2.0
PRV51222,No,860,172.0,167.69,5,0.0,0.0,0,5,2,0,1,0,0.0,2,430.0,0.0,0.0,0.6667,2,1,0.3333,2.0,1.6667,1.3333
PRV51224,No,3130,447.14,569.58,7,0.0,0.0,0,7,1,0,1,0,0.0,1,3130.0,0.0,0.0,0.2857,3,1,0.0,1.5714,1.2857,1.5714
PRV51225,No,1190,148.75,191.64,8,0.0,0.0,0,8,2,1,1,0,0.0,3,396.6666666666667,0.0,0.0,0.375,1,1,0.0,1.875,1.625,1.375
PRV51226,No,7430,371.5,599.69,20,270.0,13.5,0,20,3,2,2,0,0.0,5,1486.0,0.0,0.036334275333064193,0.4211,2,1,0.1579,1.7895,1.3684,1.3684
PRV51228,No,430,86.0,73.35,5,70.0,14.0,0,5,2,1,1,0,0.0,3,143.33333333333334,0.0,0.16241299303944315,0.6,1,1,0.0,2.0,1.8,1.4
PRV51229,No,12410,264.04,499.55,47,110.0,2.34,0,47,2,2,2,0,0.0,4,3102.5,0.0,0.008863105309805818,0.4773,3,1,0.1818,1.5,1.5227,1.3864
PRV51230,No,12490,416.33,634.14,30,0.0,0.0,0,30,2,1,2,0,0.0,3,4163.333333333333,0.0,0.0,0.3333,1,2,0.2333,1.7,1.3333,1.3
PRV51231,No,16000,8000.0,0.0,2,2136.0,1068.0,2,0,1,1,0,0,1.0,2,8000.0,2.0,0.13349165677145178,1.0,2,1,0.5,1.5,1.0,1.5
PRV51232,No,26000,26000.0,0.0,1,1068.0,1068.0,1,0,1,1,1,0,1.0,2,13000.0,1.0,0.041075343256028615,0.0,1,1,1.0,1.0,1.0,1.0
PRV51233,No,27000,9000.0,7549.83,3,3204.0,1068.0,3,0,2,1,1,0,1.0,3,9000.0,3.0,0.11866227176771231,0.6667,1,1,0.0,1.3333,1.6667,1.6667
PRV51234,No,29000,5800.0,5167.2,5,5340.0,1068.0,5,0,1,1,1,0,1.0,2,14500.0,5.0,0.1841315816695976,0.6,2,1,0.0,1.6,1.8,1.2
PRV51235,No,10000,5000.0,0.0,2,2136.0,1068.0,2,0,1,1,0,0,1.0,2,5000.0,2.0,0.21357864213578642,1.0,1,1,0.5,2.0,1.5,1.0
PRV51236,No,12000,12000.0,0.0,1,1068.0,1068.0,1,0,1,1,0,0,1.0,2,6000.0,1.0,0.08899258395133738,1.0,1,1,0.0,1.0,1.0,2.0
PRV51237,No,19000,19000.0,0.0,1,1068.0,1068.0,1,0,1,1,0,0,1.0,2,9500.0,1.0,0.056207568022735646,1.0,1,1,1.0,1.0,1.0,1.0
PRV51238,No,132000,16500.0,11122.69,8,4272.0,1068.0,8,0,1,1,0,0,1.0,2,66000.0,8.0,0.032363391186430404,0.75,1,1,0.125,1.375,1.25,1.125
PRV51239,No,5000,5000.0,0.0,1,1068.0,1068.0,1,0,1,0,0,0,1.0,1,5000.0,1.0,0.21355728854229153,0.0,1,1,0.0,1.0,1.0,1.0
PRV51240,No,94020,1567.0,3577.87,60,11788.0,196.47,11,49,24,9,12,0,0.18333333333333332,33,2849.090909090909,0.22,0.12537624573233638,0.3947,3,2,0.1579,1.6842,1.5526,1.4211
PRV51241,No,90210,1503.5,3604.8,60,9772.0,165.63,10,50,23,8,12,0,0.16666666666666666,31,2910.0,0.19607843137254902,0.10832381860305285,0.4468,2,5,0.1489,1.5532,1.2979,1.2553
PRV51242,Yes,117200,1055.86,2864.1,111,11100.0,100.91,11,100,43,12,27,1,0.0990990990990991,55,2130.909090909091,0.10891089108910891,0.09470908951288812,0.4483,4,4,0.2644,1.6552,1.3563,1.3218
PRV51243,No,6330,175.83,462.78,36,270.0,7.5,0,36,5,2,5,0,0.0,7,904.2857142857143,0.0,0.04264729110725004,0.4,2,2,0.1333,1.6,1.5333,1.4
PRV51244,Yes,2153990,1522.25,4370.3,1415,211918.0,150.19,200,1215,16,17,8,1,0.1413427561837456,33,65272.42424242424,0.16447368421052633,0.09838388368382227,0.4385,4,3,0.1533,1.6237,1.4871,1.3596
PRV51245,No,83630,483.41,1030.51,173,3894.0,22.64,4,169,30,13,21,0,0.023121387283236993,43,1944.8837209302326,0.023529411764705882,0.046561681673063814,0.3966,2,3,0.2586,1.6552,1.4138,1.3276
PRV51247,No,76240,2242.35,4497.12,34,9722.0,294.61,10,24,13,6,6,0,0.29411764705882354,19,4012.6315789473683,0.4,0.12751669049461575,0.4231,2,1,0.2692,1.7692,1.3462,1.3462
PRV51248,No,23500,11750.0,15909.9,2,1068.0,534.0,1,1,2,1,0,0,0.5,3,7833.333333333333,0.5,0.045444874686183565,0.5,1,1,1.0,1.0,1.0,1.0
PRV51249,Yes,521330,4137.54,8780.35,126,51474.0,418.49,51,75,36,15,17,1,0.40476190476190477,51,10222.156862745098,0.6710526315789473,0.09873573602950908,0.3564,3,4,0.1485,1.6337,1.4356,1.3168
PRV51250,No,22560,265.41,546.54,85,280.0,3.29,0,85,32,13,23,0,0.0,45,501.3333333333333,0.0,0.012410797393732548,0.5211,2,1,0.1831,1.6056,1.4648,1.3521
PRV51251,No,3590,326.36,502.12,11,0.0,0.0,0,11,8,1,4,0,0.0,9,398.8888888888889,0.0,0.0,0.7,2,2,0.2,1.8,1.4,1.4
PRV51252,No,154930,1780.8,4513.8,87,18356.0,213.44,18,69,35,13,14,0,0.20689655172413793,48,3227.7083333333335,0.2571428571428571,0.11847854851514546,0.3289,2,5,0.1711,1.5921,1.4079,1.2763
PRV51253,No,21740,255.76,541.46,85,300.0,3.53,0,85,40,8,22,0,0.0,48,452.9166666666667,0.0,0.013798813302056023,0.3553,2,6,0.25,1.6447,1.3158,1.3289
PRV51255,No,40570,548.24,1111.29,74,2196.0,29.68,2,72,21,11,16,0,0.02702702702702703,32,1267.8125,0.0273972602739726,0.054127332330975324,0.4516,2,2,0.1935,1.5806,1.3065,1.3548
PRV51256,No,38550,405.79,1550.39,95,0.0,0.0,0,95,38,15,20,0,0.0,53,727.3584905660377,0.0,0.0,0.525,3,2,0.175,1.625,1.45,1.275
PRV51258,No,99660,7118.57,8391.31,14,8744.0,624.57,8,6,6,4,4,0,0.5714285714285714,10,9966.0,1.1428571428571428,0.087737429887318,0.25,2,1,0.1667,1.75,1.3333,1.1667
PRV51259,No,151960,7236.19,21548.63,21,4272.0,203.43,4,17,9,2,5,0,0.19047619047619047,11,13814.545454545454,0.2222222222222222,0.028112476227453095,0.4211,3,2,0.2105,1.7368,1.4211,1.2105
PRV51260,No,92390,1490.16,6595.37,62,3204.0,51.68,3,59,24,7,10,0,0.04838709677419355,31,2980.3225806451615,0.05,0.0346787024710199,0.4364,3,2,0.2182,1.6727,1.3636,1.3273
PRV51261,No,270170,1902.61,4730.28,142,27120.0,192.34,26,116,48,21,21,0,0.18309859154929578,69,3915.5072463768115,0.2222222222222222,0.10038086989351189,0.374,4,6,0.2439,1.6098,1.3821,1.3008
PRV51262,No,16270,271.17,534.5,60,40.0,0.67,0,60,19,5,11,0,0.0,24,677.9166666666666,0.0,0.0024583615020588776,0.3846,2,2,0.2692,1.4615,1.4038,1.2308
PRV51263,Yes,218170,4958.41,9889.95,44,19294.0,438.5,18,26,10,3,8,1,0.4090909090909091,13,16782.30769230769,0.6666666666666666,0.08843521824623804,0.3514,3,1,0.1351,1.5676,1.4054,1.4324
PRV51264,No,5270,135.13,230.71,39,120.0,3.08,0,39,22,6,7,0,0.0,28,188.21428571428572,0.0,0.022766078542970972,0.4,3,3,0.1714,1.6286,1.3714,1.4857
PRV51265,No,45770,286.06,566.89,160,750.0,4.69,0,160,5,5,5,0,0.0,10,4577.0,0.0,0.016385921216490792,0.4405,3,1,0.1429,1.6548,1.4881,1.2857
PRV51266,No,102900,1118.48,4009.05,92,9762.0,107.27,10,82,47,17,24,0,0.10869565217391304,64,1607.8125,0.12048192771084337,0.09486788272222817,0.3415,4,7,0.1585,1.5366,1.4512,1.2927
PRV51267,No,12870,919.29,1703.99,14,2166.0,154.71,2,12,4,3,3,0,0.14285714285714285,7,1838.5714285714287,0.15384615384615385,0.16828529251806387,0.5,3,2,0.1429,1.5,1.3571,1.2857
PRV51271,No,43180,351.06,1272.79,123,2336.0,18.99,2,121,21,12,23,0,0.016260162601626018,33,1308.4848484848485,0.01639344262295082,0.054097867117482226,0.4667,3,3,0.1111,1.6111,1.4667,1.3333
PRV51272,No,50760,642.53,2148.26,79,2756.0,34.89,2,77,3,1,3,0,0.02531645569620253,4,12690.0,0.02564102564102564,0.05429365063730029,0.3548,2,2,0.1613,1.3871,1.4194,1.2581
PRV51273,No,131340,237.5,529.66,553,1400.0,2.53,0,553,131,50,75,0,0.0,181,725.6353591160221,0.0,0.010659276235143634,0.4289,4,12,0.1912,1.6512,1.4496,1.3256
PRV51274,No,175720,3029.66,9626.41,58,10740.0,185.17,10,48,31,10,10,0,0.1724137931034483,41,4285.8536585365855,0.20408163265306123,0.06111961575451995,0.4792,2,1,0.1667,1.5625,1.4167,1.4167
PRV51276,No,133980,1999.7,4140.79,67,15272.0,227.94,14,53,42,13,22,0,0.208955223880597,55,2436.0,0.25925925925925924,0.11398631149192796,0.4833,3,4,0.1167,1.7167,1.4,1.2833
PRV51277,No,141190,2393.05,7425.39,59,10920.0,185.08,10,49,27,9,13,0,0.1694915254237288,36,3921.9444444444443,0.2,0.07734204021502787,0.3889,4,5,0.2593,1.5926,1.4074,1.2778
PRV51279,No,59840,267.14,465.35,224,750.0,3.35,0,224,21,15,18,0,0.0,36,1662.2222222222222,0.0,0.012533213014488395,0.414,3,1,0.129,1.6398,1.4194,1.3226
PRV51280,No,20250,519.23,974.98,39,0.0,0.0,0,39,13,5,7,0,0.0,18,1125.0,0.0,0.0,0.3235,3,1,0.2059,1.7059,1.4118,1.5
PRV51281,No,89470,345.44,706.11,259,690.0,2.66,0,259,3,3,3,0,0.0,6,14911.666666666666,0.0,0.007711996065764326,0.42,3,1,0.11,1.685,1.47,1.365
PRV51282,No,77330,1310.68,3677.38,59,8624.0,146.17,8,51,22,12,10,0,0.13559322033898305,34,2274.4117647058824,0.15384615384615385,0.11152060622518783,0.451,3,2,0.2549,1.6471,1.3725,1.3137
PRV51284,No,279860,742.33,3390.25,377,18058.0,48.03,17,360,10,10,5,0,0.04509283819628647,20,13993.0,0.04709141274238227,0.06452488914139519,0.4484,3,1,0.1794,1.6054,1.4843,1.3498
PRV51285,No,196120,1167.38,5056.65,168,16530.0,98.39,15,153,33,16,22,0,0.08928571428571429,49,4002.4489795918366,0.09740259740259741,0.08428470179124112,0.3945,4,2,0.1743,1.6789,1.4679,1.3761
PRV51286,No,145170,2073.86,5553.25,70,16330.0,233.29,15,55,10,3,6,0,0.21428571428571427,13,11166.923076923076,0.26785714285714285,0.11248803135612484,0.3065,2,2,0.2581,1.6452,1.371,1.3226
PRV51287,No,25700,329.49,656.58,78,100.0,1.28,0,78,3,2,2,0,0.0,5,5140.0,0.0,0.00389089918680207,0.3696,3,1,0.1522,1.6522,1.3913,1.3261
PRV51288,No,37360,4670.0,9989.7,8,3204.0,400.5,3,5,5,3,0,0,0.375,8,4670.0,0.5,0.08575787585985385,0.375,2,2,0.25,1.625,1.5,1.25
PRV51289,No,46300,503.26,899.29,92,240.0,2.61,0,92,2,2,2,0,0.0,4,11575.0,0.0,0.005183473359106715,0.3421,2,2,0.1579,1.6316,1.3158,1.2632
PRV51290,No,14990,132.65,209.02,113,260.0,2.3,0,113,14,8,14,0,0.0,22,681.3636363636364,0.0,0.017343739577079582,0.4938,2,1,0.1481,1.5802,1.4938,1.358
PRV51292,No,3970,180.45,238.7,22,0.0,0.0,0,22,7,3,6,0,0.0,10,397.0,0.0,0.0,0.375,2,1,0.1875,1.875,1.3125,1.25
PRV51293,No,21200,240.91,422.29,88,20.0,0.23,0,88,7,6,8,0,0.0,13,1630.7692307692307,0.0,0.0009433517286920428,0.3281,3,1,0.1719,1.6094,1.5781,1.3438
PRV51295,No,1950,278.57,441.0,7,0.0,0.0,0,7,4,1,2,0,0.0,5,390.0,0.0,0.0,0.1667,2,2,0.1667,1.5,1.3333,1.3333
PRV51296,No,38630,1287.67,3844.42,30,3284.0,109.47,3,27,7,3,4,0,0.1,10,3863.0,0.10714285714285714,0.08500944837047966,0.4444,2,2,0.2222,1.5926,1.4074,1.2963
PRV51297,No,77090,1101.29,3247.01,70,5410.0,77.29,5,65,11,3,8,0,0.07142857142857142,14,5506.428571428572,0.07575757575757576,0.0701768040367877,0.413,2,1,0.1957,1.6304,1.3478,1.3478
PRV51298,No,31120,311.2,615.19,100,550.0,5.5,0,100,2,2,5,0,0.0,4,7780.0,0.0,0.01767295395392179,0.3585,3,1,0.1321,1.6981,1.5283,1.3774
PRV51299,No,6230,168.38,322.16,37,30.0,0.81,0,37,12,4,8,0,0.0,16,389.375,0.0,0.004814636494944632,0.4444,2,1,0.1481,1.5185,1.5185,1.2593
PRV51300,No,107540,2068.08,5881.91,52,7636.0,146.85,7,45,3,2,2,0,0.1346153846153846,5,21508.0,0.15217391304347827,0.07100547698087241,0.3438,2,1,0.2188,1.625,1.375,1.375
PRV51301,No,136910,1222.41,5480.2,112,6718.0,59.98,6,106,7,5,8,0,0.05357142857142857,12,11409.166666666666,0.056074766355140186,0.04906837288457465,0.4127,3,1,0.1587,1.6667,1.4762,1.3016
PRV51302,No,80710,1876.98,4566.89,43,10750.0,250.0,10,33,9,6,6,0,0.23255813953488372,15,5380.666666666667,0.29411764705882354,0.13319126265316994,0.6765,3,1,0.1176,1.5588,1.5882,1.3529
PRV51303,No,36110,388.28,630.18,93,510.0,5.48,0,93,4,4,3,0,0.0,8,4513.75,0.0,0.014123120378831936,0.4286,2,3,0.1837,1.5714,1.449,1.2245
PRV51304,No,39350,771.57,3518.63,51,2306.0,45.22,2,49,12,4,8,0,0.0392156862745098,16,2459.375,0.04,0.05860079794668496,0.359,2,1,0.0769,1.5897,1.5385,1.3846
PRV51305,No,113400,2314.29,5826.67,49,11748.0,239.76,11,38,2,2,2,0,0.22448979591836735,4,28350.0,0.28205128205128205,0.10359697004435588,0.5172,2,2,0.069,1.4828,1.3103,1.3448
PRV51306,No,3700,217.65,388.15,17,100.0,5.88,0,17,2,1,2,0,0.0,3,1233.3333333333333,0.0,0.027019724398811132,0.5385,2,2,0.1538,1.6923,1.5385,1.3077
PRV51307,No,6940,187.57,424.63,37,80.0,2.16,0,37,6,2,4,0,0.0,8,867.5,0.0,0.011525716755510734,0.381,2,2,0.2381,1.619,1.5714,1.381
PRV51308,No,13790,394.0,652.59,35,130.0,3.71,0,35,4,2,3,0,0.0,6,2298.3333333333335,0.0,0.009426437531723588,0.5484,3,2,0.1613,1.7419,1.5806,1.3548
PRV51309,No,3790,210.56,292.54,18,0.0,0.0,0,18,5,1,3,0,0.0,6,631.6666666666666,0.0,0.0,0.4118,2,2,0.2353,1.4706,1.2353,1.4118
PRV51311,No,16010,762.38,1586.71,21,3204.0,152.57,3,18,8,2,3,0,0.14285714285714285,10,1601.0,0.15789473684210525,0.20011242270938728,0.3889,2,1,0.1667,1.7222,1.3333,1.3333
PRV51312,No,28790,625.87,1428.11,46,4272.0,92.87,4,42,13,6,8,0,0.08695652173913043,19,1515.2631578947369,0.09302325581395349,0.14837970199020528,0.5172,3,3,0.1034,1.4483,1.3793,1.3448
PRV51313,No,4970,261.58,357.79,19,90.0,4.74,0,19,6,4,3,0,0.0,10,497.0,0.0,0.018105009052504527,0.25,2,1,0.0,1.75,1.4375,1.375
PRV51314,No,6460,215.33,327.81,30,0.0,0.0,0,30,1,2,0,0,0.0,3,2153.3333333333335,0.0,0.0,0.4,2,1,0.15,1.6,1.4,1.4
PRV51315,No,7210,153.4,392.49,47,340.0,7.23,0,47,3,4,2,0,0.0,7,1030.0,0.0,0.047150187213978643,0.4545,2,1,0.2273,1.7273,1.4091,1.3636
PRV51316,No,21000,7000.0,4358.9,3,3204.0,1068.0,3,0,1,1,0,0,1.0,2,10500.0,3.0,0.1525641636112566,0.0,1,1,0.3333,1.3333,1.6667,1.3333
PRV51318,No,13000,4333.33,1527.53,3,3204.0,1068.0,3,0,1,1,0,0,1.0,2,6500.0,3.0,0.24644258133989694,0.6667,1,1,0.0,1.6667,1.0,1.0
PRV51322,No,850,70.83,51.95,12,0.0,0.0,0,12,1,1,1,0,0.0,2,425.0,0.0,0.0,0.5455,3,1,0.1818,1.7273,1.5455,1.3636
PRV51323,No,20860,274.47,922.29,76,320.0,4.21,0,76,1,1,1,0,0.0,2,10430.0,0.0,0.015339628972724222,0.5312,2,1,0.125,1.75,1.5938,1.4375
PRV51324,No,9330,333.21,694.72,28,0.0,0.0,0,28,2,2,1,0,0.0,4,2332.5,0.0,0.0,0.28,4,1,0.16,1.52,1.64,1.32
PRV51325,No,15140,1009.33,1355.96,15,0.0,0.0,0,15,1,1,1,0,0.0,2,7570.0,0.0,0.0,0.4,1,1,0.2,1.8,1.0,1.4
PRV51326,No,14000,318.18,652.22,44,90.0,2.05,0,44,2,2,3,0,0.0,4,3500.0,0.0,0.0064281122776944505,0.2727,2,1,0.1818,1.6818,1.3636,1.4091
PRV51327,No,8990,219.27,492.59,41,150.0,3.66,0,41,1,1,1,0,0.0,2,4495.0,0.0,0.01668335001668335,0.2963,2,1,0.037,1.6667,1.5926,1.3704
PRV51328,No,550,78.57,84.94,7,0.0,0.0,0,7,2,1,2,0,0.0,3,183.33333333333334,0.0,0.0,0.4,1,1,0.2,2.0,1.8,1.8
PRV51329,No,19360,261.62,504.55,74,240.0,3.24,0,74,3,2,1,0,0.0,5,3872.0,0.0,0.012396053922834565,0.3571,3,1,0.0714,1.75,1.6429,1.3929
PRV51330,No,3810,200.53,166.92,19,20.0,1.05,0,19,1,1,1,0,0.0,2,1905.0,0.0,0.005247966413014957,0.3333,2,1,0.2222,1.5556,1.3333,1.2222
PRV51331,No,320,64.0,40.99,5,40.0,8.0,0,5,1,0,1,0,0.0,1,320.0,0.0,0.12461059190031153,0.5,2,1,0.25,1.5,1.25,1.25
PRV51334,No,15000,7500.0,3535.53,2,2136.0,1068.0,2,0,1,1,0,0,1.0,2,7500.0,2.0,0.14239050729951336,0.0,2,1,0.0,2.0,1.5,1.0
PRV51335,No,46080,324.51,686.42,142,400.0,2.82,0,142,16,4,8,0,0.0,20,2304.0,0.0,0.008680367179531695,0.2609,2,1,0.163,1.6522,1.4891,1.413
PRV51336,No,129450,1876.09,5006.08,69,10700.0,155.07,10,59,39,13,25,0,0.14492753623188406,52,2489.423076923077,0.16666666666666666,0.08265675815559555,0.3768,4,5,0.1739,1.5072,1.4493,1.2319
PRV51337,Yes,379100,2256.55,5597.08,168,41952.0,251.21,40,128,71,33,37,1,0.23809523809523808,104,3645.1923076923076,0.31007751937984496,0.11066180252755863,0.4258,4,5,0.1935,1.6258,1.3935,1.2645
PRV51338,Yes,113860,889.53,2646.06,128,7926.0,61.92,7,121,83,19,38,1,0.0546875,102,1116.2745098039215,0.05737704918032787,0.06961119259447923,0.4274,4,11,0.1371,1.6371,1.4194,1.2984
PRV51340,No,43210,286.16,558.27,151,10.0,0.07,0,151,80,21,33,0,0.0,101,427.8217821782178,0.0,0.00023142255444215593,0.4043,4,7,0.2057,1.6383,1.3688,1.2695
PRV51341,No,14530,204.65,493.69,71,70.0,0.99,0,71,53,15,20,0,0.0,68,213.6764705882353,0.0,0.004817287179134265,0.3857,4,5,0.1286,1.7571,1.4429,1.4143
PRV51342,No,356780,1723.57,5555.12,207,29366.0,142.55,28,179,31,27,20,0,0.13526570048309178,58,6151.379310344828,0.15555555555555556,0.08230819466283239,0.3911,4,2,0.2067,1.6089,1.3966,1.3352
PRV51344,No,26250,795.45,2286.98,33,2136.0,64.73,2,31,18,4,9,0,0.06060606060606061,22,1193.1818181818182,0.0625,0.08136832882556855,0.4848,3,2,0.1515,1.697,1.5455,1.4848
PRV51345,No,15120,308.57,695.48,49,220.0,4.49,0,49,12,2,8,0,0.0,14,1080.0,0.0,0.014549302294821771,0.3404,4,1,0.2128,1.6596,1.3191,1.3404
PRV51346,No,104490,392.82,1310.74,266,5820.0,21.88,5,261,96,42,56,0,0.018796992481203006,138,757.1739130434783,0.019083969465648856,0.05569857691093013,0.4553,4,6,0.1951,1.5732,1.4228,1.3049
PRV51347,Yes,596900,288.78,707.27,2067,5090.0,2.46,0,2067,4,4,2,1,0.0,8,74612.5,0.0,0.008527377236761205,0.4615,4,5,0.17,1.642,1.4847,1.3569
